#DataThief D:\Flu-HAI-CoP-Curves\references\reference_figs\coudeville_curve.png Wednesday 10-May-2023 4:52:30 PM
149.4329, 0.9372
149.8251, 0.9372
150.2173, 0.9372
150.6095, 0.9372
151.0284, 0.9394
151.4205, 0.9394
151.8128, 0.9394
152.205, 0.9394
152.5972, 0.9394
152.9893, 0.9394
153.3816, 0.9395
153.7738, 0.9395
154.166, 0.9395
154.5582, 0.9395
154.9771, 0.9417
155.3693, 0.9417
155.7614, 0.9417
156.1537, 0.9417
156.5459, 0.9417
156.9381, 0.9417
157.3303, 0.9417
157.7225, 0.9417
158.1147, 0.9417
158.5335, 0.9439
158.9258, 0.9439
159.318, 0.9439
159.7102, 0.9439
160.1024, 0.9439
160.4946, 0.9439
160.8868, 0.9439
161.279, 0.9439
161.6712, 0.9439
162.0634, 0.9439
162.4555, 0.9439
162.8477, 0.9439
163.2399, 0.9439
163.6589, 0.9461
164.0511, 0.9461
164.4433, 0.9461
164.8355, 0.9461
165.2277, 0.9461
165.6199, 0.9461
166.0121, 0.9462
166.4042, 0.9462
166.7964, 0.9462
167.1886, 0.9462
167.5808, 0.9462
167.9729, 0.9462
168.3652, 0.9462
168.7574, 0.9462
169.1496, 0.9462
169.5417, 0.9462
169.9607, 0.9484
170.3529, 0.9484
170.745, 0.9484
171.1373, 0.9484
171.5295, 0.9484
171.9217, 0.9484
172.3139, 0.9484
172.7061, 0.9484
173.0983, 0.9484
173.4905, 0.9484
173.8827, 0.9484
174.2749, 0.9484
174.6671, 0.9484
175.0592, 0.9484
175.4514, 0.9484
175.8436, 0.9484
176.2626, 0.9506
176.6548, 0.9506
177.047, 0.9506
177.4392, 0.9506
177.8314, 0.9506
178.2236, 0.9506
178.6158, 0.9506
179.0079, 0.9506
179.4001, 0.9506
179.7923, 0.9506
180.1844, 0.9506
180.5767, 0.9506
180.9689, 0.9506
181.3611, 0.9506
181.7532, 0.9506
182.1455, 0.9506
182.5645, 0.9529
182.9566, 0.9529
183.3488, 0.9529
183.741, 0.9529
184.1332, 0.9529
184.5253, 0.9529
184.9176, 0.9529
185.3098, 0.9529
185.702, 0.9529
186.0942, 0.9529
186.4864, 0.9529
186.8786, 0.9529
187.2708, 0.9529
187.6629, 0.9529
188.0551, 0.9529
188.4473, 0.9529
188.8662, 0.955
189.2585, 0.955
189.6507, 0.955
190.0429, 0.955
190.4351, 0.955
190.8273, 0.955
191.2195, 0.955
191.6116, 0.9552
192.0038, 0.9552
192.396, 0.9552
192.7882, 0.9552
193.1804, 0.9552
193.5726, 0.9552
193.9647, 0.9552
194.357, 0.9552
194.7492, 0.9552
195.1682, 0.9574
195.5603, 0.9574
195.9525, 0.9574
196.3447, 0.9574
196.7368, 0.9574
197.1291, 0.9574
197.5213, 0.9574
197.9135, 0.9574
198.3057, 0.9574
198.6979, 0.9574
199.0901, 0.9574
199.4823, 0.9574
199.8745, 0.9574
200.2666, 0.9574
200.6588, 0.9574
201.051, 0.9574
201.47, 0.9596
201.8622, 0.9596
202.2544, 0.9596
202.6465, 0.9596
203.0388, 0.9596
203.431, 0.9596
203.8232, 0.9596
204.2153, 0.9596
204.6075, 0.9597
204.9997, 0.9597
205.3919, 0.9597
205.7841, 0.9597
206.1763, 0.9597
206.5685, 0.9597
206.9607, 0.9597
207.3529, 0.9597
207.745, 0.9597
208.1373, 0.9597
208.5295, 0.9597
208.9216, 0.9597
209.3138, 0.9597
209.706, 0.9597
210.0982, 0.9597
210.4904, 0.9597
210.9094, 0.9619
211.3016, 0.9619
211.6938, 0.9619
212.086, 0.9619
212.4782, 0.9619
212.8702, 0.9619
213.2625, 0.9619
213.6547, 0.9619
214.0469, 0.9619
214.4391, 0.9619
214.8313, 0.9619
215.2235, 0.9619
215.6157, 0.9619
216.0079, 0.9619
216.4001, 0.9619
216.7923, 0.9619
217.1844, 0.9619
217.5766, 0.9619
217.9687, 0.962
218.361, 0.962
218.7532, 0.962
219.1454, 0.962
219.5375, 0.962
219.9298, 0.962
220.322, 0.962
220.7142, 0.962
221.1064, 0.962
221.4986, 0.962
221.9175, 0.9642
222.3096, 0.9642
222.7019, 0.9642
223.0941, 0.9642
223.4863, 0.9642
223.8784, 0.9642
224.2707, 0.9642
224.6629, 0.9642
225.0551, 0.9642
225.4473, 0.9642
225.8395, 0.9642
226.2316, 0.9642
226.6238, 0.9642
227.016, 0.9642
227.4082, 0.9642
227.8004, 0.9642
228.1926, 0.9642
228.5848, 0.9642
228.9769, 0.9642
229.3692, 0.9642
229.7614, 0.9642
230.1536, 0.9642
230.5457, 0.9642
230.9379, 0.9643
231.3301, 0.9643
231.7223, 0.9643
232.1145, 0.9643
232.5335, 0.9665
232.9257, 0.9665
233.3179, 0.9665
233.7101, 0.9665
234.1023, 0.9665
234.4945, 0.9665
234.8866, 0.9665
235.2788, 0.9665
235.671, 0.9665
236.0632, 0.9665
236.4554, 0.9665
236.8476, 0.9665
237.2398, 0.9665
237.632, 0.9665
238.0242, 0.9665
238.4163, 0.9665
238.8086, 0.9665
239.2008, 0.9665
239.5929, 0.9665
239.9851, 0.9665
240.3773, 0.9665
240.7694, 0.9665
241.1617, 0.9665
241.5539, 0.9665
241.9461, 0.9665
242.3383, 0.9665
242.7305, 0.9665
243.1227, 0.9665
243.5415, 0.9687
243.9338, 0.9687
244.326, 0.9687
244.7182, 0.9687
245.1104, 0.9687
245.5026, 0.9687
245.8948, 0.9687
246.287, 0.9687
246.6792, 0.9687
247.0714, 0.9687
247.4636, 0.9687
247.8558, 0.9687
248.248, 0.9687
248.6401, 0.9687
249.0323, 0.9687
249.4245, 0.9687
249.8167, 0.9687
250.2089, 0.9687
250.6011, 0.9687
250.9933, 0.9687
251.3855, 0.9687
251.7776, 0.9687
252.1699, 0.9687
252.5621, 0.9687
252.9543, 0.9687
253.3464, 0.9687
253.7386, 0.9687
254.1576, 0.971
254.5497, 0.971
254.942, 0.971
255.3342, 0.971
255.7264, 0.971
256.1186, 0.971
256.5108, 0.971
256.903, 0.971
257.2951, 0.971
257.6873, 0.971
258.0795, 0.971
258.4717, 0.971
258.8639, 0.971
259.2561, 0.971
259.6482, 0.971
260.0405, 0.971
260.4327, 0.971
260.8249, 0.971
261.2171, 0.971
261.6093, 0.971
262.0014, 0.971
262.3936, 0.971
262.7858, 0.971
263.178, 0.971
263.5702, 0.971
263.9624, 0.971
264.3546, 0.971
264.7468, 0.971
265.139, 0.971
265.5312, 0.971
265.9234, 0.971
266.3155, 0.971
266.7077, 0.971
267.0999, 0.971
267.4921, 0.971
267.8843, 0.971
268.2765, 0.971
268.6686, 0.971
269.0609, 0.971
269.4531, 0.971
269.8453, 0.971
270.2375, 0.971
270.6564, 0.9734
